lat;lon;elevacion;pendiente;orientacion;temp_max;temp_media;temp_min;precipitacion;viento_medio;racha_max;dir_viento;humedad_media;prec_acum_7d;tmax_max_7d;dias_sin_lluvia;veg_Agricola;veg_Coniferas;veg_Frondosas;veg_Matorral;veg_Pastizal;veg_Urbano_Antropizado;veg_Urbano_Otros
39,948015;-0,077114;29,0;8,54;213,11;23,1;17,3;11,5;0,0;2,5;6,7;28,0;60,0;0,0;26,1;15,0;False;False;True;False;False;False;False
39,13259;-0,48651;23,0;2,24;117,34;12,4;7,7;3,0;0,0;1,4;11,4;24,0;52,7;0,4000000000000142;19,1;5,0;False;False;True;False;False;False;False
39,80691709902466;-0,776572536385157;810,0;19,33;90,0;26,5;21,5;16,2;0,9;23,4;56,5;271,0;54,1;1,6;28,2;0,0;False;True;False;False;False;False;False
40,05851464826835;-0,603807965711099;873,0;4,81;16,19;13,1;8,7;5,7;0,0;22,7;55,1;309,0;56,2;3,0;17,0;2,0;False;True;False;False;False;False;False
38,536382;-0,09844;59,0;13,29;226,81;17,7;12,8;9,2;1,5;29,3;62,6;314,0;43,2;4,0;22,2;0,0;False;False;False;True;False;False;False
39,2305;-1,141315;764,0;2,24;242,69;31,6;22,2;12,8;0,0;2,2;13,6;21,0;32,1;0,8000000000000036;35,7;1,0;False;True;False;False;False;False;False
38,666599324007215;-0,5713311147269504;923,0;11,36;20,1;27,9;21,3;15,8;0,0;7,7;24,5;226,0;55,4;0,0;26,2;7,0;False;False;False;True;False;False;False
39,17595926980388;-0,8404874643243718;619,0;3,47;72,77;36,0;28,2;21,6;0,3;18,9;57,2;250,0;41,9;0,2;35,9;3,0;False;False;False;True;False;False;False
39,1838729938257;-0,5433036405566128;45,0;0,51;0,0;27,2;19,3;13,0;0,0;12,8;29,2;356,0;63,8;0,0;33,3;7,0;True;False;False;False;False;False;False
40,03445946136937;-1,3470273659717806;1043,0;17,89;316,34;25,6;17,2;8,7;0,0;12,3;32,4;22,0;42,4;21,0;27,2;2,0;False;False;False;True;False;False;False
40,02568388146856;-0,196315316996291;184,0;2,88;135,6;29,7;25,7;22,6;0,0;12,8;34,6;148,0;67,4;0,0;32,7;7,0;False;False;False;True;False;False;False
39,404353;-0,713494;336,0;4,28;111,12;35,7;27,7;21,1;0,0;16,5;40,0;142,0;58,6;0,4;33,9;0,0;False;False;True;False;False;False;False
38,048761;-0,689656;3,0;1,03;180,0;26,1;22,4;18,7;5,6;1,9;7,2;8,0;79,5;0,0;31,0;15,0;True;False;False;False;False;False;False
38,977866;-0,530141;287,0;20,68;162,17;23,3;15,4;7,5;0,0;1,7;7,8;24,0;50,4;0,2;22,0;1,0;False;False;False;True;False;False;False
39,93459584281018;-0,3076571803294623;355,0;20,05;95,65;23,7;17,1;10,9;0,0;12,2;33,8;275,0;43,1;8,899999999999999;26,7;1,0;False;False;True;False;False;False;False
39,03694;-0,638779;126,0;2,24;62,62;20,5;16,2;12,0;0,0;2,5;7,5;10,0;62,5;15,5;26,1;2,0;False;False;False;True;False;False;False
40,189864;0,191002;1,0;1,35;270,0;14,6;11,4;8,2;0,0;9,4;25,6;36,0;52,1;0,4000000000000071;18,1;6,0;False;False;False;False;False;False;True
39,969679991896285;-1,0600893105759648;1213,0;9,54;24,73;18,0;11,9;5,0;0,0;17,7;43,9;314,0;58,2;29,8;18,0;0,0;False;True;False;False;False;False;False
40,603273;0,21404;391,0;6,16;99,58;24,9;21,0;17,1;2,6;1,1;7,2;10,0;65,7;0,0;25,1;7,0;False;True;False;False;False;False;False
38,45090298733684;-0,3951454565221404;114,0;11,83;189,46;26,7;24,4;22,2;0,1;20,8;50,4;65,0;71,9;0,7999999999999999;34,2;2,0;False;True;False;False;False;False;False
38,56808957748337;-0,3465396810972405;509,0;3,83;159,93;28,3;24,1;21,2;0,9;18,2;36,4;125,0;62,8;0,0;33,6;7,0;False;True;False;False;False;False;False
38,27649916667073;-0,7605902744181308;192,0;30,43;63,67;25,2;18,4;11,9;0,0;19,4;37,1;329,0;56,5;22,300000000000004;23,6;0,0;False;False;False;True;False;False;False
39,815279;-0,422101;256,0;14,36;18,65;36,2;27,0;17,9;0,0;1,7;8,1;13,0;62,6;0,0;35,9;13,0;False;True;False;False;False;False;False
39,08907720129895;-1,2178426339294584;970,0;4,66;96,33;17,8;10,0;3,8;0,0;12,3;28,4;236,0;47,3;0,7;20,4;4,0;False;True;False;False;False;False;False
40,39894393988015;-0,2232001661199263;1063,0;19,67;216,45;11,1;6,7;3,5;0,2;25,4;57,2;276,0;70,4;0,0;16,0;7,0;False;False;True;False;False;False;False
38,50800314482276;-0,3588925560268443;329,0;1,03;180,0;15,5;10,4;4,9;0,0;9,8;23,4;207,0;51,9;0,0;15,6;7,0;True;False;False;False;False;False;False
40,5446598785911;0,0906417444698004;892,0;19,4;103,27;22,8;16,7;12,0;0,0;19,8;43,9;162,0;76,9;9,7;23,1;0,0;False;False;True;False;False;False;False
40,57857187927542;-0,1444048220419396;842,0;10,38;191,17;25,4;18,0;10,1;0,0;13,8;35,3;173,0;58,2;17,3;24,5;3,0;False;False;False;False;True;False;False
38,579767817749946;-0,7120169192161836;948,0;21,98;27,1;15,3;10,1;7,5;0,0;25,4;64,8;319,0;67,5;0,0;18,6;7,0;False;True;False;False;False;False;False
40,023456343204;-0,1850665789682948;162,0;6,51;141,92;23,5;15,7;8,5;0,0;21,1;46,4;299,0;52,3;32,4;19,5;0,0;True;False;False;False;False;False;False
40,134562;-1,302229;879,0;6,18;119,83;17,1;8,2;2,0;0,0;8,4;22,3;79,0;61,4;0,8;20,5;6,0;False;False;False;False;False;False;True
39,63024372604175;-0,3174827218933165;95,0;22,6;125,64;20,5;14,9;9,3;0,0;16,6;37,1;79,0;68,0;14,4;23,4;2,0;False;False;False;True;False;False;False
38,5308878313431;-0,6217519167303202;631,0;5,26;60,81;8,0;4,3;0,3;0,0;19,1;54,0;250,0;76,1;4,7;17,7;0,0;False;True;False;False;False;False;False
38,45966672951449;-0,7178741499545991;938,0;11,93;257,73;16,4;11,3;9,0;0,0;16,4;43,9;1,0;77,0;10,7;15,5;0,0;False;False;True;False;False;False;False
39,979894051810206;-1,0567050085924208;1410,0;6,57;225,43;20,2;14,1;9,3;0,0;17,0;40,0;131,0;49,5;0,0;20,8;7,0;False;False;False;True;False;False;False
40,09655;-0,192371;509,0;11,99;62,26;30,2;24,4;18,7;0,0;2,8;8,1;22,0;76,9;19,199999999999985;32,4;0,0;False;False;True;False;False;False;False
39,438116;-1,353601;697,0;6,32;71,06;30,8;20,7;10,6;0,0;3,6;13,1;14,0;36,3;0,0;31,3;18,0;False;False;False;True;False;False;False
38,477012;-0,699543;605,0;8,95;133,21;23,4;15,9;9,1;0,0;16,8;45,4;283,0;50,0;1,4;22,8;0,0;False;False;False;True;False;False;False
40,21612204980368;-0,4482088120071157;940,0;16,03;194,22;19,2;15,1;11,9;19,6;13,9;34,2;66,0;66,8;3,7;23,9;3,0;False;True;False;False;False;False;False
39,582872;-0,48979;134,0;2,86;68,93;24,8;21,4;18,1;0,0;2,5;8,3;99,0;76,0;0,0;31,1;40,0;False;False;False;False;True;False;False
39,07676;-0,53422;26,0;0,84;232,18;27,4;24,4;20,9;0,0;19,0;42,8;62,0;50,0;0,0;35,6;7,0;False;False;True;False;False;False;False
39,455111854839565;-0,7169495338936447;353,0;16,89;264,91;34,5;28,2;23,1;0,0;15,6;36,7;92,0;50,0;0,0;35,3;7,0;False;False;False;False;True;False;False
39,64854405122784;-0,8190190693901136;379,0;2,25;62,83;30,6;22,3;14,6;0,0;15,1;38,2;191,0;65,4;14,2;32,0;1,0;True;False;False;False;False;False;False
39,274024;-0,512375;128,0;4,67;171,83;18,2;12,8;8,5;0,0;20,7;44,6;270,0;56,8;7,3;19,2;1,0;False;False;False;False;True;False;False
39,136977;-0,520111;21,0;0,66;270,0;22,9;17,8;12,8;0,0;2,2;7,2;11,0;65,2;0,0;31,1;35,0;False;False;False;True;False;False;False
38,365107771864686;-0,6045929516830018;150,0;8,6;49,22;16,6;12,5;8,9;0,0;8,9;22,3;67,0;90,2;0,0;18,1;7,0;False;False;False;True;False;False;False
39,40318;-0,644355;212,0;3,36;203,33;24,2;18,3;12,8;0,0;8,8;25,2;258,0;78,2;60,8;28,8;1,0;False;False;False;False;False;False;True
40,053015097097806;-0,0073516386975127;180,0;16,14;201,4;14,0;7,9;4,6;0,0;8,1;17,6;307,0;82,3;0,0;14,0;7,0;False;True;False;False;False;False;False
40,750006;-0,152506;720,0;12,67;176,98;25,0;20,0;15,0;6,8;2,8;13,6;35,0;63,0;0,6000000000000072;33,1;0,0;False;True;False;False;False;False;False
38,687023;-0,373632;550,0;3,88;301,98;22,4;19,9;18,7;2,1;11,0;25,9;45,0;73,9;0,0;28,6;7,0;False;False;True;False;False;False;False
38,98640061140621;-1,1878106518760718;799,0;2,86;316,02;31,3;23,4;16,3;0,0;9,7;25,2;146,0;55,1;0,0;33,6;7,0;True;False;False;False;False;False;False
39,87299359611967;-0,7574963901402085;1265,0;15,66;298,73;18,7;10,6;4,4;0,0;15,9;38,9;316,0;63,1;7,000000000000001;14,9;1,0;False;False;False;False;True;False;False
38,68866005262076;-0,4402375187833856;906,0;31,04;0,0;13,7;7,3;3,0;0,0;15,2;44,6;264,0;76,8;8,9;14,3;6,0;False;False;True;False;False;False;False
39,024485;-0,585357;74,0;9,07;343,15;32,6;25,6;19,1;0,0;13,4;38,9;87,0;64,7;2,1;35,2;2,0;False;False;False;False;False;False;True
38,68692489840307;-0,0233408177351259;470,0;9,81;272,98;13,8;10,1;6,8;0,0;28,3;51,5;288,0;46,0;0,0;16,2;7,0;True;False;False;False;False;False;False
39,75229535424067;-0,3035823833698663;168,0;5,78;152,51;20,9;14,8;9,4;0,0;13,0;31,7;249,0;40,0;0,0;21,7;7,0;True;False;False;False;False;False;False
38,268805;-0,534219;9,0;4,58;90,0;32,8;28,1;22,3;0,0;13,2;34,6;135,0;46,5;0,0;33,0;7,0;False;True;False;False;False;False;False
39,342595;-0,381507;0,0;1,23;32,88;21,9;14,1;6,9;0,0;18,1;40,0;139,0;65,2;5,8;26,2;6,0;False;False;False;False;False;False;True
39,68069750496239;-1,3764281790909314;1001,0;7,32;90,0;9,4;6,9;5,0;14,8;11,7;34,9;150,0;94,0;6,4;14,4;0,0;False;False;False;False;True;False;False
37,999586;-0,702918;3,0;0,83;231,76;21,6;15,2;8,7;0,0;1,9;5,0;7,0;67,0;0,0;24,2;21,0;False;False;False;False;False;False;True
39,17628;-0,59589;102,0;1,03;0,0;22,5;14,9;7,3;0,0;2,2;9,2;17,0;68,3;0,0;30,9;7,0;False;True;False;False;False;False;False
39,48789440044867;-1,161851058719169;713,0;4,9;222,79;18,2;14,6;10,5;4,7;17,8;40,7;278,0;74,5;50,4;25,1;0,0;True;False;False;False;False;False;False
38,66327341271092;-0,8083309720391407;575,0;2,23;117,5;22,9;18,5;14,9;0,2;19,0;36,7;160,0;80,0;0,0;31,1;7,0;True;False;False;False;False;False;False
38,67980262549154;-0,6067974646180713;865,0;4,05;139,5;21,0;16,3;12,4;1,9;10,3;39,2;60,0;65,6;0,0;27,3;7,0;True;False;False;False;False;False;False
38,21103442061364;-0,7947572207325087;14,0;5,02;202,99;30,3;26,1;22,4;1,1;18,5;43,9;75,0;67,1;0,1;38,9;6,0;True;False;False;False;False;False;False
38,69560294818701;-0,5376540926982349;746,0;3,66;212,64;8,5;3,3;-0,4;0,0;18,4;47,9;303,0;62,5;1,6;17,1;1,0;True;False;False;False;False;False;False
40,678550151280845;-0,1363895788453137;1049,0;22,64;334,78;23,5;19,8;16,5;2,7;23,9;55,4;145,0;79,0;0,7999999999999999;29,8;0,0;False;False;False;True;False;False;False
40,00676941749972;-0,7630999330834333;1086,0;3,1;119,88;11,7;6,1;2,3;3,0;35,7;89,6;302,0;60,3;4,3;20,5;0,0;False;False;True;False;False;False;False
39,10339;-0,517578;25,0;1,22;327,21;22,4;14,5;6,6;0,1;1,7;7,8;10,0;47,7;0,0;26,1;11,0;False;False;True;False;False;False;False
39,65403;-1,13397;1104,0;11,0;73,9;26,8;20,1;13,4;0,0;3,6;9,2;13,0;62,8;6,400000000000015;31,3;0,0;False;False;True;False;False;False;False
38,466746;-1,027817;685,0;6,79;168,88;17,6;9,8;2,0;0,0;0,8;5,0;22,0;82,0;0,0;24,1;159,0;False;False;False;True;False;False;False
40,22464034847735;-0,0010625373629837;411,0;10,06;59,57;27,3;21,7;15,4;0,0;12,2;30,2;96,0;59,3;2,9;27,1;3,0;False;True;False;False;False;False;False
38,59740483488613;-0,1775003257994574;690,0;13,86;68,66;14,4;10,8;7,8;0,0;21,1;45,4;288,0;50,1;9,2;15,3;5,0;False;True;False;False;False;False;False
38,051115;-0,670574;2,0;0,83;51,78;17,8;12,6;7,3;0,0;4,2;16,7;30,0;48,4;0,0;18,4;12,0;False;False;False;False;False;False;True
40,136313;-0,391459;586,0;24,64;357,06;28,3;22,6;16,9;0,0;3,3;11,1;18,0;60,9;0,0;33,0;21,0;False;True;False;False;False;False;False
39,33148025564531;-1,15213914601421;453,0;9,0;312,87;17,2;13,1;10,4;0,0;29,9;67,0;285,0;69,0;17,9;15,4;1,0;False;True;False;False;False;False;False
38,377673;-0,991764;754,0;18,02;323,21;27,6;21,4;15,3;0,0;1,9;8,3;26,0;76,0;0,2000000000000035;37,0;1,0;False;True;False;False;False;False;False
39,260932;-0,512699;75,0;1,68;307,75;30,8;23,8;16,7;0,0;3,1;12,2;10,0;49,5;0,0;25,1;18,0;True;False;False;False;False;False;False
40,20476157051057;-1,3032381782330087;1180,0;11,75;6,5;11,2;4,8;0,9;0,0;15,4;32,4;344,0;74,5;0,0;8,7;7,0;False;True;False;False;False;False;False
39,11283687341832;-0,5108699175435105;25,0;2,03;220,67;14,3;10,7;8,2;0,0;36,2;77,8;268,0;55,2;10,8;23,3;4,0;True;False;False;False;False;False;False
38,022045;-0,88606;95,0;2,02;319,76;24,9;20,2;15,6;0,0;4,2;10,3;10,0;67,6;0,0;36,4;11,0;False;False;False;True;False;False;False
38,925993292303374;-0,7443710681268618;476,0;6,17;48,36;12,8;9,2;6,4;1,2;24,7;56,5;267,0;68,5;9,3;20,9;0,0;False;False;False;True;False;False;False
38,584576;-0,347444;540,0;14,76;315,73;20,1;17,2;15,5;0,9;12,9;28,1;93,0;76,0;0,7;28,8;0,0;False;False;False;True;False;False;False
39,772042;-1,053824;594,0;2,45;213,05;22,7;14,4;6,2;0,0;3,1;11,9;27,0;35,3;0,0;26,6;8,0;False;False;False;True;False;False;False
39,2285;-0,518675;48,0;4,64;90,0;32,0;26,4;20,8;0,0;2,2;10,0;9,0;61,4;0,0;32,4;12,0;False;False;True;False;False;False;False
37,936519;-0,784767;143,0;7,16;274,1;29,1;26,1;23,8;0,0;25,9;47,5;73,0;59,7;0,0;33,1;7,0;False;True;False;False;False;False;False
38,787136;-0,025665;146,0;9,69;0,0;29,9;26,6;22,3;0,0;13,9;30,6;133,0;72,7;0,0;30,9;7,0;False;True;False;False;False;False;False
39,483492;-1,250679;663,0;2,06;180,0;27,8;19,7;11,6;0,0;4,7;12,2;13,0;49,8;0,0;32,2;8,0;False;False;True;False;False;False;False
39,921297;-0,557588;496,0;11,68;38,55;18,7;10,7;2,7;0,0;1,1;7,2;16,0;50,8;0,0;21,8;8,0;False;False;False;True;False;False;False
38,720592547626445;-0,4304270656652516;475,0;6,29;12,06;32,7;26,7;20,2;0,4;12,4;40,3;204,0;47,6;0,5;34,5;0,0;True;False;False;False;False;False;False
40,20300489049212;-0,0113901757822951;375,0;3,72;133,67;15,4;9,2;4,4;0,0;21,0;45,4;31,0;55,2;2,8;24,0;0,0;True;False;False;False;False;False;False
39,722366;-0,333244;110,0;3,38;98,75;29,4;25,0;21,0;0,0;15,8;40,3;73,0;61,0;0,1;34,8;4,0;False;False;True;False;False;False;False
39,76605506090088;-0,4264600607666498;349,0;15,16;50,95;21,1;16,7;12,6;0,0;26,6;54,4;334,0;46,8;12,1;25,5;0,0;False;False;False;True;False;False;False
40,407428;0,079882;537,0;8,31;255,76;16,6;13,2;9,7;0,0;3,6;19,4;33,0;66,7;2,4000000000000004;18,2;0,0;False;False;False;True;False;False;False
39,59572641467005;-1,072235415617338;950,0;8,35;23,39;27,0;20,6;16,4;1,7;12,7;44,3;87,0;75,8;0,6000000000000001;34,0;2,0;False;True;False;False;False;False;False
38,965552;-0,571434;126,0;3,35;307,87;42,3;33,5;26,1;0,0;13,5;34,2;251,0;29,2;0,0;39,8;7,0;False;False;False;False;False;False;True
38,673032;-0,123428;343,0;10,76;173,05;25,8;20,5;15,6;0,0;10,7;25,6;194,0;72,0;0,1;28,6;5,0;False;True;False;False;False;False;False
39,44330207694452;-0,4471334011256169;36,0;2,71;79,07;20,9;17,4;14,5;0,0;13,1;35,6;71,0;68,2;0,0;28,2;7,0;True;False;False;False;False;False;False
38,95532756032693;-1,061429554915898;746,0;4,0;262,62;18,0;12,9;9,2;0,0;22,8;54,0;264,0;64,2;7,9;22,9;2,0;True;False;False;False;False;False;False
38,7422139414522;-0,8224855114847173;911,0;8,07;319,48;12,6;4,1;-3,5;0,0;10,7;16,6;293,0;55,8;0,1;16,6;2,0;False;False;False;True;False;False;False
39,009638;-1,065115;658,0;0,84;52,15;20,8;10,3;3,8;0,0;11,0;18,4;301,0;56,4;1,7;21,8;6,0;False;False;False;True;False;False;False
38,959585;-0,582174;153,0;11,73;149,94;33,2;26,0;20,0;0,0;12,3;29,2;49,0;29,4;14,1;36,2;1,0;False;False;False;True;False;False;False
38,821202;-0,081828;319,0;45,13;21,55;23,6;21,9;20,4;3,3;25,4;34,2;198,0;69,3;0,0;27,8;7,0;False;False;False;False;True;False;False
40,56178;0,12048;654,0;21,06;79,25;25,3;19,9;14,5;4,2;2,2;11,4;32,0;82,4;0,0;25,8;13,0;False;False;False;True;False;False;False
38,934974;-0,240075;70,0;3,25;37,64;22,6;19,1;16,3;0,0;19,2;50,0;239,0;48,7;2,3;19,7;0,0;False;False;True;False;False;False;False
39,922738;-0,1637;64,0;2,08;104,34;32,9;28,3;23,7;0,2;2,5;9,2;10,0;69,8;0,0;33,5;8,0;True;False;False;False;False;False;False
38,198848;-0,630064;2,0;0,0;-1,0;27,5;24,1;21,2;0,0;15,7;36,0;106,0;33,8;0,5;36,7;3,0;False;False;False;False;False;False;True
40,03909721059878;-1,2896497469824113;961,0;13,5;26,1;26,7;19,1;11,5;0,0;12,4;34,6;236,0;63,4;1,7;27,8;1,0;False;False;False;True;False;False;False
39,27286892431699;-1,0111984610920604;668,0;13,21;203,3;22,3;16,5;10,9;0,0;24,8;52,9;266,0;52,7;0,0;24,4;7,0;False;True;False;False;False;False;False
39,45635296420689;-0,4465641707927323;37,0;2,04;319,19;27,1;20,8;15,2;6,6;13,7;36,0;130,0;72,0;3,3;28,7;1,0;True;False;False;False;False;False;False
39,957700145477006;-0,5394548721252167;621,0;4,16;170,74;23,8;17,0;10,3;0,0;12,5;36,0;116,0;59,0;0,0;24,2;7,0;True;False;False;False;False;False;False
39,8937475755271;-0,1290546474488627;28,0;2,04;139,01;15,2;11,3;8,5;0,4;27,8;63,4;340,0;41,8;3,8;19,5;0,0;True;False;False;False;False;False;False
38,794983;0,172144;48,0;5,5;158,95;30,2;27,4;24,9;0,0;19,8;42,8;157,0;73,7;0,0;35,8;7,0;False;True;False;False;False;False;False
39,947169;-1,09172;1226,0;13,07;345,38;30,4;22,6;14,1;0,1;10,6;31,0;253,0;45,4;0,9;30,9;0,0;False;False;False;True;False;False;False
39,63769032271155;-0,8835840461114978;241,0;3,84;159,64;31,9;24,0;16,8;0,0;12,0;28,1;130,0;59,1;0,0;34,9;7,0;True;False;False;False;False;False;False
39,083688;-0,534187;26,0;2,03;220,66;24,9;21,1;17,3;0,0;1,4;7,2;8,0;61,3;0,8000000000000178;32,3;5,0;False;False;True;False;False;False;False
39,84268239920379;-0,9915106024214402;800,0;8,71;310,18;24,1;16,1;10,2;2,4;13,8;36,0;120,0;65,0;4,0;26,9;1,0;False;True;False;False;False;False;False
39,540357;-0,529603;66,0;2,53;52,36;28,0;20,8;13,7;0,0;6,4;15,0;26,0;49,0;0,0;24,4;8,0;False;False;True;False;False;False;False
38,81559523278246;-0,5681988550321996;459,0;2,16;342,21;26,4;19,2;14,4;2,2;19,4;48,6;227,0;57,3;5,1;22,4;0,0;True;False;False;False;False;False;False
39,22514862113686;-0,3332078636995137;3,0;2,04;319,29;31,1;22,8;14,0;0,0;15,8;36,7;249,0;53,0;1,1;25,9;4,0;True;False;False;False;False;False;False
40,262546;0,117049;295,0;14,63;121,07;19,5;15,6;11,7;5,2;3,1;9,7;2,0;76,1;10,0;21,8;0,0;False;False;False;True;False;False;False
39,451406;-0,893591;647,0;7,89;24,82;27,3;22,6;17,4;0,0;13,0;31,0;82,0;60,1;0,0;29,5;7,0;False;False;False;True;False;False;False
39,145881;-0,447637;20,0;1,68;127,8;19,4;15,6;11,8;0,0;1,4;9,7;26,0;65,8;1,8000000000000145;17,7;1,0;True;False;False;False;False;False;False
39,77194333165092;-0,3114375080869445;310,0;4,3;68,98;23,1;17,6;12,0;0,0;19,6;40,0;201,0;45,0;10,1;25,2;2,0;False;False;False;True;False;False;False
38,6941932747388;-0,2513942354247223;554,0;8,05;116,41;30,5;24,7;19,1;0,0;16,8;49,7;219,0;58,4;0,1;34,4;0,0;True;False;False;False;False;False;False
40,0509446850285;-0,407545943896703;392,0;19,6;81,3;25,7;18,3;12,3;0,1;12,9;38,2;169,0;56,2;1,6;25,3;0,0;False;True;False;False;False;False;False
40,20806908117776;-0,2082519067684307;563,0;6,75;127,37;21,7;17,7;14,0;2,3;11,2;27,7;138,0;83,7;11,6;24,7;0,0;False;False;False;True;False;False;False
40,03495273950023;-0,6662177078571841;1033,0;15,48;160,19;17,9;11,2;6,5;0,0;17,7;36,4;297,0;60,4;7,8;18,5;1,0;False;False;False;True;False;False;False
39,137523;-0,519919;21,0;1,42;68,8;23,0;17,0;11,0;0,0;2,5;10,0;22,0;60,0;0,7000000000000142;25,2;0,0;False;False;True;False;False;False;False
40,081355;-0,058563;573,0;8,54;146,84;18,9;14,4;10,3;5,9;16,0;38,5;104,0;75,0;7,7;23,2;1,0;False;False;False;True;False;False;False
40,3869530993269;0,1040885695275224;389,0;8,91;193,04;30,5;25,6;19,9;0,0;18,2;44,6;176,0;55,4;9,6;32,3;4,0;True;False;False;False;False;False;False
38,978555;-0,18485;21,0;3,46;107,27;15,1;12,6;10,3;3,8;29,3;86,8;273,0;64,4;2,3;18,6;3,0;False;False;False;True;False;False;False
40,01467446408469;-0,2175223808744162;200,0;3,84;159,54;16,8;13,8;11,4;0,0;31,8;63,0;322,0;52,2;0,0;21,2;7,0;False;True;False;False;False;False;False
39,413971;-0,59931;155,0;1,43;68,88;18,5;15,2;12,4;0,0;22,0;40,3;306,0;49,9;0,0;21,0;7,0;False;False;False;False;False;False;True
38,210318;-0,761243;9,0;1,22;32,47;20,5;14,2;6,8;0,0;13,2;30,2;142,0;67,8;7,1000000000000005;21,9;5,0;True;False;False;False;False;False;False
38,47835124555699;-1,0270147510425742;803,0;19,44;122,31;13,1;9,5;6,1;2,3;12,5;25,6;34,0;75,3;1,6;20,2;1,0;False;True;False;False;False;False;False
39,50471248749185;-0,5550107223233508;136,0;4,67;171,81;27,6;18,2;11,7;0,0;16,0;32,4;336,0;67,6;1,6;31,3;2,0;True;False;False;False;False;False;False
38,90578041559829;-0,8334986499126672;784,0;9,74;199,64;24,3;18,2;14,0;0,0;18,0;42,5;260,0;66,5;5,4;25,2;1,0;False;True;False;False;False;False;False
39,049266533003646;-0,3513474847312474;230,0;26,22;52,99;31,4;24,8;17,4;0,0;20,1;40,3;116,0;48,8;0,5;30,0;4,0;False;False;False;True;False;False;False
39,52938703739505;-0,6568274304861776;207,0;4,91;71,71;20,3;12,8;7,5;0,0;11,4;25,6;312,0;65,5;0,2;21,6;3,0;False;True;False;False;False;False;False
39,40216609706805;-1,4105375089110583;533,0;10,58;84,48;18,2;12,9;7,0;0,0;14,6;35,6;94,0;56,5;0,1;24,2;5,0;False;True;False;False;False;False;False
39,636949;-0,380373;177,0;7,38;82,03;25,9;23,6;20,8;1,9;14,5;33,8;64,0;49,8;8,8;30,5;0,0;False;False;False;False;False;False;True
40,710658;-0,140998;724,0;11,26;186,84;16,3;9,4;2,6;0,0;1,7;8,1;32,0;56,8;0,0;18,7;14,0;False;False;False;False;False;False;True
38,67357000620216;-0,2709358108289241;944,0;11,47;105,41;29,8;22,8;14,6;0,0;18,2;41,8;184,0;39,3;0,2;32,3;5,0;False;False;False;True;False;False;False
40,63685734938027;-0,3448259254914261;1054,0;5,8;193,47;17,1;11,6;7,0;4,6;15,3;42,1;165,0;73,3;12,9;21,2;0,0;False;False;False;False;True;False;False
40,45407663824654;0,2128458212135575;356,0;15,9;114,21;32,2;25,9;19,9;0,0;15,7;34,6;205,0;48,5;0,0;33,3;7,0;False;True;False;False;False;False;False
39,47679886187286;-0,998270376091442;753,0;6,71;232,34;15,4;5,8;-2,4;0,0;10,8;22,3;294,0;28,0;0,0;14,0;7,0;False;True;False;False;False;False;False
38,53333735553452;-0,7794389475784643;558,0;4,71;257,4;18,9;14,3;8,5;0,3;20,0;46,4;283,0;58,7;9,8;22,4;0,0;True;False;False;False;False;False;False
39,72006517428723;-0,6782783689725412;359,0;13,6;105,07;23,9;19,6;16,7;0,2;12,5;31,3;174,0;75,8;4,8;29,4;4,0;False;False;False;True;False;False;False
39,011063;-0,273677;681,0;8,68;259,83;33,1;26,5;19,9;0,0;3,1;9,2;10,0;37,2;2,8000000000000145;35,2;6,0;False;False;False;True;False;False;False
39,816892;-0,2424;148,0;11,67;38,51;24,6;20,9;16,7;0,0;17,0;36,4;130,0;33,5;0,0;23,8;7,0;False;True;False;False;False;False;False
39,61832246368498;-0,4891392081692567;118,0;1,03;0,0;25,2;17,6;10,2;0,0;20,5;39,6;132,0;64,6;0,0;27,4;7,0;True;False;False;False;False;False;False
38,976955;-0,196963;84,0;14,3;94,04;25,2;20,4;16,2;0,0;14,0;24,1;169,0;57,8;76,9;26,6;2,0;False;True;False;False;False;False;False
38,102258;-0,646942;5,0;1,22;327,57;27,3;23,3;19,3;0,0;2,2;7,2;8,0;59,2;0,4;34,6;0,0;False;True;False;False;False;False;False
39,630882;-0,946435;706,0;15,27;342,6;32,9;24,2;15,6;0,0;2,8;10,0;15,0;55,2;3,4000000000000044;33,3;0,0;False;False;False;False;True;False;False
39,568003;-0,503794;121,0;2,9;152,58;32,4;25,3;18,2;0,8;3,9;8,9;10,0;43,3;4,1;31,5;5,0;True;False;False;False;False;False;False
40,13824751472563;-0,2728349722224588;420,0;11,48;346,62;24,2;17,8;12,0;0,0;20,2;46,1;292,0;45,1;6,3;27,5;0,0;False;True;False;False;False;False;False
39,605854;-0,426407;92,0;2,16;197,98;25,1;18,4;11,7;0,0;1,7;12,5;99,0;64,8;4,4;33,8;2,0;False;False;False;True;False;False;False
38,446017;-0,707402;588,0;15,39;90,0;13,5;9,3;5,3;0,0;35,1;86,4;308,0;62,8;17,599999999999998;13,6;1,0;False;False;False;True;False;False;False
39,525461;-0,671147;249,0;3,36;23,37;17,0;10,8;6,3;0,0;21,9;52,6;285,0;48,6;8,8;17,9;1,0;True;False;False;False;False;False;False
39,44768783776418;-0,4301494449810283;28,0;0,67;90,0;25,7;20,3;13,9;0,0;18,7;37,4;94,0;58,0;5,3;27,0;1,0;False;False;False;True;False;False;False
38,739873;-0,55416;899,0;13,77;351,89;28,1;23,3;19,4;0,1;13,3;33,5;14,0;59,8;0,1;36,5;6,0;False;True;False;False;False;False;False
